Date,SHICNYOND=,SHICNY3MD=,Spread
12/12/2016,2.292,3.1377,0.8457000000000003
12/13/2016,2.296,3.1498,0.8538000000000001
12/14/2016,2.3,3.1568,0.8568000000000002
12/15/2016,2.311,3.1635,0.8525
12/16/2016,2.33,3.1774,0.8473999999999999
12/19/2016,2.335,3.1898,0.8548
12/20/2016,2.345,3.204,0.859
12/21/2016,2.345,3.2164,0.8714
12/22/2016,2.341,3.2267,0.8856999999999999
12/23/2016,2.323,3.2337,0.9106999999999998
12/26/2016,2.294,3.2414,0.9474
12/27/2016,2.264,3.2512,0.9872000000000001
12/28/2016,2.246,3.2592,1.0131999999999999
12/29/2016,2.227,3.2651,1.0381
12/30/2016,2.23,3.2726,1.0426000000000002
1/3/2017,2.209,3.2813,1.0722999999999998
1/4/2017,2.172,3.2912,1.1191999999999998
1/5/2017,2.13,3.3384,1.2084000000000001
1/6/2017,2.112,3.4388,1.3268
1/9/2017,2.094,3.5152,1.4212000000000002
1/10/2017,2.096,3.5526,1.4566
1/11/2017,2.104,3.5853,1.4813
1/12/2017,2.103,3.6536,1.5505999999999998
1/13/2017,2.104,3.6874,1.5833999999999997
1/16/2017,2.142,3.7018,1.5598
1/17/2017,2.2563,3.7222,1.4659
1/18/2017,2.328,3.7491,1.4211
1/19/2017,2.364,3.803,1.439
1/20/2017,2.376,3.8213,1.4453
1/22/2017,2.189,3.8301,1.6410999999999998
1/23/2017,2.175,3.8401,1.6651000000000002
1/24/2017,2.164,3.8401,1.6761
1/25/2017,2.165,3.8551,1.6901000000000002
1/26/2017,2.5293,3.8706,1.3413
2/3/2017,2.218,3.9175,1.6995
2/4/2017,2.2571,3.9348,1.6777000000000002
2/6/2017,2.278,3.9497,1.6717
2/7/2017,2.281,4.016,1.7349999999999999
2/8/2017,2.2765,4.1094,1.8329
2/9/2017,2.272,4.144,1.8720000000000003
2/10/2017,2.2678,4.1727,1.9049
2/13/2017,2.264,4.2029,1.9388999999999998
2/14/2017,2.261,4.2148,1.9538000000000002
2/15/2017,2.2658,4.2394,1.9735999999999998
2/16/2017,2.333,4.2518,1.9188
2/17/2017,2.36,4.2567,1.8967000000000005
2/20/2017,2.4086,4.2622,1.8536000000000001
2/21/2017,2.483,4.2704,1.7874000000000003
2/22/2017,2.4845,4.2778,1.7933
2/23/2017,2.5271,4.284,1.7569
2/24/2017,2.4756,4.2829,1.8072999999999997
2/27/2017,2.4338,4.2804,1.8466
2/28/2017,2.493,4.2841,1.7910999999999997
3/1/2017,2.4943,4.2881,1.7938
3/2/2017,2.4611,4.2904,1.8293
3/3/2017,2.369,4.2905,1.9214999999999995
3/6/2017,2.4033,4.2925,1.8892000000000002
3/7/2017,2.4041,4.2918,1.8877000000000002
3/8/2017,2.4061,4.2932,1.8870999999999998
3/9/2017,2.4076,4.2943,1.8866999999999998
3/10/2017,2.4019,4.2942,1.8923
3/13/2017,2.379,4.2925,1.9135000000000004
3/14/2017,2.3761,4.2925,1.9164000000000003
3/15/2017,2.3869,4.2933,1.9064000000000005
3/16/2017,2.441,4.3267,1.8857
3/17/2017,2.633,4.3507,1.7176999999999998
3/20/2017,2.6325,4.3711,1.7386000000000004
3/21/2017,2.6477,4.3846,1.7368999999999999
3/22/2017,2.6507,4.4077,1.7570000000000001
3/23/2017,2.657,4.4396,1.7826000000000004
3/24/2017,2.604,4.4516,1.8476
3/27/2017,2.482,4.4364,1.9543999999999997
3/28/2017,2.448,4.423,1.975
3/29/2017,2.521,4.4135,1.8925
3/30/2017,2.507,4.3995,1.8924999999999996
3/31/2017,2.5384,4.393,1.8545999999999996
4/1/2017,2.497,4.3642,1.8672000000000004
4/5/2017,2.4868,4.3355,1.8486999999999996
4/6/2017,2.537,4.3183,1.7812999999999999
4/7/2017,2.4957,4.301,1.8053000000000003
4/10/2017,2.442,4.2906,1.8486000000000002
4/11/2017,2.408,4.2774,1.8694000000000002
4/12/2017,2.3885,4.2653,1.8767999999999998
4/13/2017,2.413,4.2631,1.8500999999999999
4/14/2017,2.429,4.2634,1.8344
4/17/2017,2.444,4.2609,1.8169000000000004
4/18/2017,2.486,4.2621,1.7761
4/19/2017,2.575,4.2661,1.6910999999999996
4/20/2017,2.5987,4.2725,1.6738
4/21/2017,2.6163,4.2781,1.6618000000000004
4/24/2017,2.7157,4.2789,1.5632000000000001
4/25/2017,2.7514,4.2839,1.5325000000000002
4/26/2017,2.759,4.2884,1.5294000000000003
4/27/2017,2.792,4.2917,1.4996999999999998
4/28/2017,2.819,4.2974,1.4783999999999997
5/2/2017,2.8175,4.3002,1.4827000000000004
5/3/2017,2.8451,4.3309,1.4857999999999998
5/4/2017,2.8506,4.3476,1.4969999999999999
5/5/2017,2.8348,4.3608,1.5260000000000002
5/8/2017,2.818,4.3731,1.5551
5/9/2017,2.8199,4.3848,1.5649000000000002
5/10/2017,2.827,4.3933,1.5663
5/11/2017,2.813,4.4083,1.5952999999999995
5/12/2017,2.7911,4.4088,1.6177000000000001
5/15/2017,2.716,4.4184,1.7024
5/16/2017,2.746,4.4278,1.6818000000000004
5/17/2017,2.7525,4.4349,1.6824
5/18/2017,2.7641,4.4439,1.6798000000000002
5/19/2017,2.715,4.4641,1.7491000000000003
5/22/2017,2.6745,4.4744,1.7999
5/23/2017,2.654,4.4956,1.8415999999999997
5/24/2017,2.623,4.5177,1.8946999999999994
5/25/2017,2.611,4.5338,1.9228
5/26/2017,2.609,4.5424,1.9333999999999998
5/27/2017,2.601,4.5528,1.9518000000000004
5/31/2017,2.6365,4.5641,1.9276
6/1/2017,2.6525,4.5779,1.9253999999999998
6/2/2017,2.7953,4.6012,1.8059000000000003
6/5/2017,2.8167,4.6225,1.8057999999999996
6/6/2017,2.8419,4.6577,1.8158000000000003
6/7/2017,2.809,4.6988,1.8898000000000001
6/8/2017,2.8199,4.7306,1.9106999999999998
6/9/2017,2.8275,4.7555,1.9279999999999995
6/12/2017,2.8302,4.7763,1.9461
6/13/2017,2.832,4.7827,1.9507000000000003
6/14/2017,2.825,4.7827,1.9577
6/15/2017,2.8317,4.7723,1.9406000000000003
6/16/2017,2.8528,4.7613,1.9085000000000005
6/19/2017,2.8635,4.747,1.8834999999999997
6/20/2017,2.8776,4.7141,1.8365
6/21/2017,2.889,4.688,1.799
6/22/2017,2.869,4.6521,1.7830999999999997
6/23/2017,2.81,4.63,1.8199999999999998
6/26/2017,2.717,4.6125,1.8954999999999997
6/27/2017,2.626,4.5833,1.9573000000000005
6/28/2017,2.5596,4.5522,1.9926
6/29/2017,2.539,4.5211,1.9820999999999995
6/30/2017,2.618,4.5009,1.8828999999999998
7/3/2017,2.72,4.4857,1.7656999999999994
7/4/2017,2.6897,4.4606,1.7709000000000001
7/5/2017,2.583,4.4285,1.8454999999999995
7/6/2017,2.5473,4.3876,1.8403
7/7/2017,2.533,4.3607,1.8276999999999997
7/10/2017,2.549,4.3421,1.7931000000000004
7/11/2017,2.621,4.3212,1.7002000000000002
7/12/2017,2.646,4.3088,1.6627999999999998
7/13/2017,2.659,4.29,1.6310000000000002
7/14/2017,2.627,4.281,1.654
7/17/2017,2.6329,4.2706,1.6377000000000002
7/18/2017,2.701,4.2666,1.5656000000000003
7/19/2017,2.722,4.26,1.5379999999999998
7/20/2017,2.7534,4.2551,1.5016999999999996
7/21/2017,2.733,4.255,1.5219999999999998
7/24/2017,2.708,4.255,1.5469999999999997
7/25/2017,2.7147,4.254,1.5392999999999994
7/26/2017,2.725,4.251,1.5260000000000002
7/27/2017,2.786,4.25,1.464
7/28/2017,2.8152,4.2514,1.4362000000000004
7/31/2017,2.806,4.2561,1.4501
8/1/2017,2.8093,4.2631,1.4537999999999998
8/2/2017,2.832,4.2681,1.4360999999999997
8/3/2017,2.807,4.2704,1.4634000000000005
8/4/2017,2.721,4.2724,1.5514000000000001
8/7/2017,2.736,4.2733,1.5372999999999997
8/8/2017,2.784,4.2735,1.4895000000000005
8/9/2017,2.8018,4.2818,1.4799999999999995
8/10/2017,2.797,4.2867,1.4896999999999996
8/11/2017,2.79,4.2979,1.5079000000000002
8/14/2017,2.7743,4.3148,1.5404999999999998
8/15/2017,2.798,4.3268,1.5288000000000004
8/16/2017,2.8213,4.3363,1.5149999999999997
8/17/2017,2.8352,4.3417,1.5065000000000004
8/18/2017,2.8355,4.344,1.5085000000000002
8/21/2017,2.8482,4.3464,1.4982000000000002
8/22/2017,2.8171,4.3505,1.5334000000000003
8/23/2017,2.8453,4.3571,1.5118
8/24/2017,2.8479,4.3619,1.5140000000000002
8/25/2017,2.855,4.3689,1.5139
8/28/2017,2.851,4.374,1.5229999999999997
8/29/2017,2.922,4.3765,1.4545
8/30/2017,2.9237,4.3867,1.463
8/31/2017,2.831,4.3728,1.5417999999999998
9/1/2017,2.813,4.3741,1.5611000000000002
9/4/2017,2.75,4.4023,1.6523000000000003
9/5/2017,2.665,4.4173,1.7523
9/6/2017,2.641,4.4271,1.7861000000000002
9/7/2017,2.6406,4.4348,1.7942
9/8/2017,2.636,4.4281,1.7920999999999996
9/11/2017,2.644,4.4034,1.7594000000000003
9/12/2017,2.6483,4.3768,1.7285000000000004
9/13/2017,2.65,4.3711,1.7211000000000003
9/14/2017,2.681,4.3675,1.6864999999999997
9/15/2017,2.6958,4.3647,1.6688999999999998
9/18/2017,2.756,4.3643,1.6083000000000003
9/19/2017,2.832,4.3638,1.5318000000000005
9/20/2017,2.79,4.367,1.577
9/21/2017,2.8057,4.3675,1.5617999999999999
9/22/2017,2.756,4.3611,1.6051000000000006
9/25/2017,2.758,4.3578,1.5998
9/26/2017,2.837,4.3558,1.5188000000000001
9/27/2017,2.863,4.3565,1.4934999999999996
9/28/2017,2.917,4.356,1.439
9/29/2017,2.804,4.3561,1.5520999999999998
9/30/2017,2.938,4.3565,1.4184999999999994
10/9/2017,2.74,4.3502,1.6101999999999999
10/10/2017,2.738,4.3541,1.6160999999999999
10/11/2017,2.741,4.3555,1.6145
10/12/2017,2.657,4.3581,1.7011000000000003
10/13/2017,2.605,4.3599,1.7548999999999997
10/16/2017,2.594,4.3668,1.7727999999999997
10/17/2017,2.6003,4.3711,1.7708000000000004
10/18/2017,2.596,4.3729,1.7768999999999995
10/19/2017,2.592,4.3737,1.7817000000000003
10/20/2017,2.5782,4.3758,1.7976
10/23/2017,2.616,4.3793,1.7632999999999996
10/24/2017,2.634,4.3803,1.7463000000000002
10/25/2017,2.664,4.383,1.7189999999999999
10/26/2017,2.6937,4.3845,1.6907999999999999
10/27/2017,2.7181,4.3901,1.6720000000000002
10/30/2017,2.72,4.3926,1.6725999999999996
10/31/2017,2.736,4.3954,1.6594000000000002
11/1/2017,2.739,4.408,1.6690000000000005
11/2/2017,2.626,4.4099,1.7839000000000005
11/3/2017,2.5772,4.4217,1.8445000000000005
11/6/2017,2.512,4.4294,1.9174000000000002
11/7/2017,2.552,4.4314,1.8794
11/8/2017,2.595,4.4377,1.8427000000000002
11/9/2017,2.646,4.4568,1.8108000000000004
11/10/2017,2.717,4.4747,1.7577000000000003
11/13/2017,2.787,4.5155,1.7285000000000004
11/14/2017,2.827,4.5346,1.7076000000000002
11/15/2017,2.806,4.5455,1.7394999999999996
11/16/2017,2.8,4.5656,1.7656
11/17/2017,2.738,4.6016,1.8636000000000004
11/20/2017,2.786,4.6222,1.8362000000000003
11/21/2017,2.808,4.6243,1.8163
11/22/2017,2.809,4.6375,1.8285
11/23/2017,2.803,4.6518,1.8487999999999998
11/24/2017,2.797,4.6722,1.8752
11/27/2017,2.819,4.7103,1.8913000000000002
11/28/2017,2.799,4.728,1.9289999999999998
11/29/2017,2.683,4.7438,2.0608000000000004
11/30/2017,2.788,4.7594,1.9714000000000005
12/1/2017,2.642,4.7639,2.1218999999999997
12/4/2017,2.6,4.7804,2.1804
12/5/2017,2.579,4.7901,2.2110999999999996
12/6/2017,2.573,4.783,2.2100000000000004
12/7/2017,2.585,4.7873,2.2023
12/8/2017,2.608,4.7918,2.1838
12/11/2017,2.688,4.7992,2.1111999999999997
12/12/2017,2.726,4.799,2.0730000000000004
12/13/2017,2.788,4.8039,2.0159
12/14/2017,2.803,4.8144,2.0114
12/15/2017,2.724,4.8175,2.0934999999999997
12/18/2017,2.723,4.8348,2.1118000000000006
12/19/2017,2.741,4.8385,2.0974999999999997
12/20/2017,2.73,4.8559,2.1259
12/21/2017,2.665,4.8676,2.2026000000000003
12/22/2017,2.612,4.8908,2.2787999999999995
12/25/2017,2.569,4.9092,2.3402000000000003
12/26/2017,2.589,4.909,2.32
12/27/2017,2.666,4.9129,2.2468999999999997
12/28/2017,2.672,4.9123,2.2403
12/29/2017,2.84,4.9133,2.0732999999999997
1/2/2018,2.657,4.804,2.1470000000000002
1/3/2018,2.5635,4.73,2.1665000000000005
1/4/2018,2.505,4.687,2.1820000000000004
1/5/2018,2.484,4.6637,2.1797000000000004
1/8/2018,2.461,4.6594,2.1984
1/9/2018,2.529,4.657,2.128
1/10/2018,2.643,4.6607,2.0177000000000005
1/11/2018,2.832,4.6701,1.8380999999999998
1/12/2018,2.83,4.6791,1.8491
1/15/2018,2.794,4.683,1.8889999999999998
1/16/2018,2.785,4.6843,1.8993000000000002
1/17/2018,2.765,4.6935,1.9285
1/18/2018,2.7655,4.7044,1.9388999999999998
1/19/2018,2.836,4.7115,1.8755000000000002
1/22/2018,2.771,4.7122,1.9412000000000003
1/23/2018,2.602,4.7163,2.1143000000000005
1/24/2018,2.574,4.7267,2.1527000000000003
1/25/2018,2.5634,4.7317,2.1683
1/26/2018,2.5506,4.7292,2.1785999999999994
1/29/2018,2.566,4.727,2.1610000000000005
1/30/2018,2.554,4.7267,2.1727000000000003
1/31/2018,2.594,4.7257,2.1317
2/1/2018,2.5154,4.7276,2.2121999999999997
2/2/2018,2.5173,4.7278,2.2105
2/5/2018,2.5305,4.7258,2.1952999999999996
2/6/2018,2.539,4.7206,2.1816
2/7/2018,2.571,4.707,2.1359999999999997
2/8/2018,2.572,4.696,2.1239999999999997
2/9/2018,2.589,4.6936,2.1046
2/11/2018,2.608,4.6974,2.0894
2/12/2018,2.585,4.696,2.1109999999999998
2/13/2018,2.587,4.7006,2.1135999999999995
2/14/2018,2.723,4.7031,1.9801000000000002
2/22/2018,2.631,4.7054,2.0744000000000002
2/23/2018,2.597,4.7076,2.1106000000000003
2/24/2018,2.56,4.7078,2.1477999999999997
2/26/2018,2.571,4.7128,2.1417999999999995
2/27/2018,2.561,4.7103,2.1493
2/28/2018,2.708,4.7131,2.0050999999999997
3/1/2018,2.691,4.7154,2.0244
3/2/2018,2.773,4.7191,1.9461
3/5/2018,2.652,4.722,2.0700000000000003
3/6/2018,2.617,4.7332,2.1162
3/7/2018,2.592,4.7364,2.1443999999999996
3/8/2018,2.57,4.7407,2.1707000000000005
3/9/2018,2.573,4.741,2.1679999999999997
3/12/2018,2.586,4.735,2.1490000000000005
3/13/2018,2.637,4.725,2.0879999999999996
3/14/2018,2.633,4.719,2.0860000000000003
3/15/2018,2.632,4.7139,2.0818999999999996
3/16/2018,2.586,4.712,2.126
3/19/2018,2.561,4.704,2.143
3/20/2018,2.558,4.685,2.127
3/21/2018,2.559,4.6751,2.1160999999999994
3/22/2018,2.549,4.6621,2.1130999999999998
3/23/2018,2.545,4.6489,2.1039000000000003
3/26/2018,2.543,4.6351,2.0921000000000003
3/27/2018,2.5935,4.6239,2.0303999999999998
3/28/2018,2.592,4.6174,2.0254
3/29/2018,2.581,4.5247,1.9437000000000002
3/30/2018,2.69,4.4615,1.7715
4/2/2018,2.622,4.4052,1.7832
4/3/2018,2.574,4.3506,1.7766000000000002
4/4/2018,2.469,4.3101,1.8411000000000004
4/8/2018,2.446,4.2781,1.8321
4/9/2018,2.528,4.2579,1.7299000000000002
4/10/2018,2.551,4.229,1.678
4/11/2018,2.561,4.209,1.6479999999999997
4/12/2018,2.557,4.199,1.642
4/13/2018,2.557,4.179,1.6220000000000003
4/16/2018,2.582,4.173,1.5910000000000002
4/17/2018,2.665,4.174,1.5090000000000003
4/18/2018,2.679,4.103,1.424
4/19/2018,2.733,4.05,1.3169999999999997
4/20/2018,2.747,4.017,1.2700000000000005
4/23/2018,2.724,4.004,1.2799999999999994
4/24/2018,2.736,3.991,1.255
4/25/2018,2.728,3.984,1.2559999999999998
4/26/2018,2.765,3.992,1.2269999999999999
4/27/2018,2.921,4.007,1.0859999999999999
4/28/2018,2.824,4.005,1.181
5/2/2018,2.72,4.003,1.283
5/3/2018,2.681,3.993,1.3119999999999998
5/4/2018,2.594,3.993,1.399
5/7/2018,2.582,3.9943,1.4123
5/8/2018,2.575,3.9994,1.4243999999999999
5/9/2018,2.52,4.013,1.4929999999999999
5/10/2018,2.509,4.034,1.525
5/11/2018,2.487,4.05,1.5629999999999997
5/14/2018,2.58,4.06,1.4799999999999995
5/15/2018,2.641,4.072,1.431
5/16/2018,2.766,4.082,1.3159999999999998
5/17/2018,2.597,4.101,1.504
5/18/2018,2.563,4.147,1.584
5/21/2018,2.527,4.151,1.6239999999999997
5/22/2018,2.525,4.16,1.6350000000000002
5/23/2018,2.53,4.173,1.6430000000000002
5/24/2018,2.53,4.193,1.6629999999999998
5/25/2018,2.528,4.215,1.6869999999999998
5/28/2018,2.533,4.242,1.709
5/29/2018,2.742,4.282,1.54
5/30/2018,2.884,4.312,1.4280000000000004
5/31/2018,2.831,4.329,1.4979999999999998
6/1/2018,2.801,4.339,1.5380000000000003
6/4/2018,2.599,4.341,1.742
6/5/2018,2.584,4.346,1.762
6/6/2018,2.562,4.354,1.7920000000000003
6/7/2018,2.555,4.35,1.7949999999999995
6/8/2018,2.563,4.351,1.7879999999999998
6/11/2018,2.573,4.353,1.7799999999999998
6/12/2018,2.584,4.352,1.7680000000000002
6/13/2018,2.589,4.351,1.762
6/14/2018,2.591,4.351,1.7599999999999998
6/15/2018,2.592,4.352,1.7600000000000002
6/19/2018,2.59,4.346,1.7560000000000002
6/20/2018,2.619,4.334,1.7149999999999994
6/21/2018,2.593,4.329,1.7359999999999998
6/22/2018,2.586,4.305,1.7189999999999999
6/25/2018,2.564,4.272,1.7080000000000002
6/26/2018,2.518,4.261,1.7430000000000003
6/27/2018,2.445,4.242,1.7970000000000002
6/28/2018,2.289,4.192,1.903
6/29/2018,2.628,4.155,1.5270000000000001
7/2/2018,2.519,4.104,1.585
7/3/2018,2.42,3.9944,1.5744000000000002
7/4/2018,2.199,3.919,1.7200000000000002
7/5/2018,2.132,3.818,1.686
7/6/2018,1.967,3.74,1.7730000000000001
7/9/2018,1.991,3.682,1.6909999999999998
7/10/2018,2.308,3.649,1.3410000000000002
7/11/2018,2.406,3.632,1.226
7/12/2018,2.487,3.626,1.1389999999999998
7/13/2018,2.48,3.613,1.133
7/16/2018,2.557,3.608,1.0510000000000002
7/17/2018,2.591,3.601,1.0099999999999998
7/18/2018,2.525,3.588,1.0630000000000002
7/19/2018,2.416,3.561,1.145
7/20/2018,2.346,3.536,1.19
7/23/2018,2.362,3.503,1.141
7/24/2018,2.353,3.475,1.1219999999999999
7/25/2018,2.349,3.419,1.0699999999999998
7/26/2018,2.321,3.363,1.0419999999999998
7/27/2018,2.284,3.303,1.0190000000000001
7/30/2018,2.198,3.233,1.0350000000000001
7/31/2018,2.066,3.174,1.108
8/1/2018,2.028,3.119,1.0910000000000002
8/2/2018,1.97,3.056,1.086
8/3/2018,1.849,3.003,1.1540000000000001
8/6/2018,1.819,2.954,1.1350000000000002
8/7/2018,1.613,2.895,1.282
8/8/2018,1.422,2.842,1.4200000000000002
8/9/2018,1.622,2.816,1.1939999999999997
8/10/2018,1.826,2.801,0.9750000000000001
8/13/2018,2.113,2.791,0.6779999999999999
8/14/2018,2.328,2.799,0.4710000000000001
8/15/2018,2.345,2.807,0.46199999999999974
8/16/2018,2.511,2.813,0.30200000000000005
8/17/2018,2.58,2.817,0.2370000000000001
8/20/2018,2.625,2.83,0.20500000000000007
8/21/2018,2.636,2.856,0.21999999999999975
8/22/2018,2.538,2.878,0.3400000000000003
8/23/2018,2.454,2.887,0.43299999999999983
8/24/2018,2.392,2.889,0.4969999999999999
8/27/2018,2.44,2.895,0.45500000000000007
8/28/2018,2.4255,2.899,0.47350000000000003
8/29/2018,2.3895,2.897,0.5074999999999998
8/30/2018,2.277,2.894,0.617
8/31/2018,2.309,2.894,0.585
9/3/2018,2.277,2.887,0.6099999999999999
9/4/2018,2.195,2.878,0.6830000000000003
9/5/2018,2.164,2.85,0.6859999999999999
9/6/2018,2.494,2.845,0.351
9/7/2018,2.591,2.851,0.2599999999999998
9/10/2018,2.573,2.842,0.26900000000000013
9/11/2018,2.59,2.848,0.258
9/12/2018,2.557,2.846,0.28900000000000015
9/13/2018,2.53,2.843,0.31300000000000017
9/14/2018,2.489,2.83,0.3410000000000002
9/17/2018,2.466,2.822,0.35599999999999987
9/18/2018,2.654,2.82,0.16599999999999993
9/19/2018,2.562,2.818,0.2560000000000002
9/20/2018,2.519,2.812,0.2929999999999997
9/21/2018,2.514,2.815,0.30100000000000016
9/25/2018,2.543,2.827,0.2839999999999998
9/26/2018,2.553,2.83,0.27700000000000014
9/27/2018,2.46,2.838,0.3780000000000001
9/28/2018,2.445,2.843,0.39800000000000013
9/29/2018,2.073,2.846,0.7730000000000001
9/30/2018,2.653,2.847,0.19399999999999995
10/8/2018,2.536,2.836,0.2999999999999998
10/9/2018,2.502,2.816,0.31400000000000006
10/10/2018,2.398,2.81,0.4119999999999999
10/11/2018,2.36,2.801,0.4410000000000003
10/12/2018,2.439,2.8,0.36099999999999977
10/15/2018,2.377,2.801,0.4240000000000004
10/16/2018,2.373,2.8,0.4269999999999996
10/17/2018,2.353,2.818,0.46499999999999986
10/18/2018,2.427,2.832,0.4049999999999998
10/19/2018,2.445,2.842,0.39700000000000024
10/22/2018,2.475,2.871,0.3959999999999999
10/23/2018,2.451,2.903,0.45199999999999996
10/24/2018,2.393,2.924,0.5310000000000001
10/25/2018,2.215,2.948,0.7330000000000001
10/26/2018,2.067,2.952,0.8849999999999998
10/29/2018,1.852,2.958,1.106
10/30/2018,1.566,2.957,1.3909999999999998
10/31/2018,2.37,2.963,0.593
11/1/2018,2.547,2.976,0.4289999999999998
11/2/2018,2.477,2.981,0.504
11/5/2018,2.4345,2.986,0.5515000000000003
11/6/2018,2.27,2.991,0.7210000000000001
11/7/2018,2.0906,2.997,0.9064000000000001
11/8/2018,1.978,3,1.022
11/9/2018,2.038,3.001,0.9630000000000001
11/12/2018,2.309,3.001,0.6919999999999997
11/13/2018,2.468,3.004,0.536
11/14/2018,2.325,3.008,0.6829999999999998
11/15/2018,2.339,3.01,0.6709999999999998
11/16/2018,2.345,3.023,0.6779999999999999
11/19/2018,2.551,3.035,0.484
11/20/2018,2.609,3.053,0.44399999999999995
11/21/2018,2.579,3.06,0.48099999999999987
11/22/2018,2.456,3.064,0.6080000000000001
11/23/2018,2.356,3.073,0.7170000000000001
11/26/2018,2.498,3.085,0.5869999999999997
11/27/2018,2.556,3.096,0.54
11/28/2018,2.539,3.104,0.565
11/29/2018,2.262,3.1094,0.8473999999999999
11/30/2018,2.642,3.113,0.4710000000000001
12/3/2018,2.515,3.117,0.6019999999999999
12/4/2018,2.445,3.126,0.681
12/5/2018,2.267,3.133,0.8660000000000001
12/6/2018,2.418,3.133,0.7149999999999999
12/7/2018,2.416,3.136,0.7200000000000002
12/10/2018,2.453,3.142,0.6890000000000001
12/11/2018,2.463,3.145,0.6819999999999999
12/12/2018,2.424,3.147,0.7229999999999999
12/13/2018,2.519,3.149,0.6299999999999999
12/14/2018,2.655,3.156,0.5010000000000003
12/17/2018,2.625,3.164,0.5390000000000001
12/18/2018,2.669,3.174,0.5049999999999999
12/19/2018,2.654,3.181,0.5270000000000001
12/20/2018,2.567,3.199,0.6319999999999997
12/21/2018,2.486,3.209,0.7229999999999999
12/24/2018,2.316,3.23,0.9140000000000001
12/25/2018,2.028,3.273,1.245
12/26/2018,2.029,3.309,1.2800000000000002
12/27/2018,1.793,3.339,1.546
12/28/2018,1.47,3.357,1.8870000000000002
12/29/2018,2.554,3.346,0.7920000000000003
1/2/2019,2.3,3.285,0.9850000000000003
1/3/2019,1.968,3.246,1.278
1/4/2019,1.649,3.215,1.5659999999999998
1/7/2019,1.447,3.141,1.694
1/8/2019,1.414,3.093,1.679
1/9/2019,1.567,3.065,1.498
1/10/2019,1.743,3.031,1.288
1/11/2019,1.708,3.007,1.2990000000000002
1/14/2019,1.878,2.984,1.106
1/15/2019,2.245,2.962,0.7170000000000001
1/16/2019,2.306,2.942,0.6360000000000001
1/17/2019,2.259,2.93,0.6710000000000003
1/18/2019,2.1785,2.918,0.7395
1/21/2019,2.24,2.915,0.6749999999999998
1/22/2019,2.243,2.914,0.6710000000000003
1/23/2019,2.244,2.909,0.6649999999999996
1/24/2019,2.263,2.904,0.641
1/25/2019,2.362,2.902,0.54
1/28/2019,2.194,2.901,0.7069999999999999
1/29/2019,2.078,2.9,0.8220000000000001
1/30/2019,2.0021,2.901,0.8988999999999998
1/31/2019,2.238,2.9,0.6619999999999999
2/1/2019,2.1,2.9,0.7999999999999998
2/2/2019,2.264,2.9,0.6360000000000001
2/3/2019,2.086,2.9,0.8140000000000001
2/11/2019,2.265,2.898,0.633
2/12/2019,2.017,2.872,0.855
2/13/2019,1.722,2.852,1.13
2/14/2019,1.721,2.83,1.109
2/15/2019,1.713,2.802,1.089
2/18/2019,1.8224,2.797,0.9746000000000001
2/19/2019,1.967,2.778,0.8109999999999999
2/20/2019,1.854,2.759,0.9049999999999998
2/21/2019,2.03,2.749,0.7190000000000003
2/22/2019,2.431,2.749,0.31800000000000006
2/25/2019,2.605,2.752,0.1469999999999998
2/26/2019,2.705,2.756,0.051
2/27/2019,2.654,2.756,0.10199999999999987
2/28/2019,2.584,2.751,0.16699999999999982
3/1/2019,2.155,2.75,0.5950000000000002
3/4/2019,1.933,2.75,0.817
3/5/2019,2.266,2.75,0.484
3/6/2019,2.074,2.75,0.6760000000000002
3/7/2019,2.06,2.751,0.6909999999999998
3/8/2019,2.047,2.755,0.7079999999999997
3/11/2019,2.092,2.7565,0.6644999999999999
3/12/2019,2.365,2.761,0.3959999999999999
3/13/2019,2.079,2.768,0.6889999999999996
3/14/2019,2.31,2.777,0.4670000000000001
3/15/2019,2.655,2.799,0.14400000000000013
3/18/2019,2.756,2.814,0.058000000000000274
3/19/2019,2.666,2.823,0.15700000000000003
3/20/2019,2.714,2.833,0.11900000000000022
3/21/2019,2.661,2.838,0.17700000000000005
3/22/2019,2.62,2.837,0.21700000000000008
3/25/2019,2.535,2.836,0.3009999999999997
3/26/2019,2.495,2.828,0.33299999999999974
3/27/2019,2.286,2.819,0.5329999999999999
3/28/2019,2.041,2.807,0.766
3/29/2019,2.486,2.801,0.31499999999999995
4/1/2019,2.315,2.795,0.48
4/2/2019,1.956,2.786,0.8300000000000001
4/3/2019,1.663,2.767,1.1039999999999999
4/4/2019,1.417,2.758,1.341
4/8/2019,1.428,2.754,1.326
4/9/2019,1.797,2.751,0.954
4/10/2019,2.278,2.755,0.47699999999999987
4/11/2019,2.735,2.76,0.025
4/12/2019,2.652,2.761,0.10899999999999999
4/15/2019,2.797,2.768,-0.029
4/16/2019,2.883,2.774,-0.109
4/17/2019,2.998,2.787,-0.211
4/18/2019,2.812,2.806,-0.006
4/19/2019,2.661,2.817,0.15600000000000014
4/22/2019,2.557,2.822,0.2650000000000001
4/23/2019,2.828,2.833,0.005
4/24/2019,2.752,2.855,0.1030000000000002
4/25/2019,2.785,2.88,0.095
4/26/2019,2.496,2.896,0.3999999999999999
4/28/2019,2.07,2.909,0.839
4/29/2019,1.7,2.923,1.223
4/30/2019,2.086,2.93,0.8440000000000003
5/5/2019,1.79,2.935,1.145
5/6/2019,1.642,2.934,1.2920000000000003
