Date,.SSEC,.VHSI,.SSE180VWI,.CSI000952,.CSI300FS
8/28/2012,2073.1541,20.15,6083.4451,3473.06,3146.0865
8/29/2012,2053.2347,20.38,6032.8215,3446.051,3127.4116
8/30/2012,2052.5848,21.09,6027.6565,3451.477,3162.4645
8/31/2012,2047.5218,21.16,6016.2966,3493.47,3154.3428
9/3/2012,2059.1474,20.48,6056.5987,3621.175,3179.5302
9/4/2012,2043.6491,20.17,5986.019,3585.016,3138.1688
9/5/2012,2037.6811,20.72,5976.0051,3632.11,3119.3914
9/6/2012,2051.9184,19.87,6025.0036,3643.988,3145.5335
9/7/2012,2127.7617,18.7,6245.1778,3773.359,3279.221
9/10/2012,2134.8926,18.6,6256.2558,3807.986,3275.1421
9/11/2012,2120.554,19.03,6220.1682,3748.95,3246.2164
9/12/2012,2126.5541,18.88,6236.4351,3751.466,3241.6533
9/13/2012,2110.3787,18.74,6186.3478,3719.632,3219.3409
9/14/2012,2123.847,18.52,6225.0026,3700.088,3241.0377
9/17/2012,2078.4996,17.8,6091.6317,3540.456,3160.7189
9/18/2012,2059.5431,17.72,6031.4162,3540.846,3137.4623
9/19/2012,2067.8309,17.3,6066.0112,3543.841,3143.0185
9/20/2012,2024.8368,17.52,5945.003,3448.897,3089.1697
9/21/2012,2026.69,16.92,5954.3227,3463.502,3088.0969
9/24/2012,2033.1915,16.55,5963.1734,3521.178,3112.5726
9/25/2012,2029.2933,15.96,5944.0003,3525.778,3114.2693
9/26/2012,2004.1719,16.65,5877.1552,3479.628,3091.9946
9/27/2012,2056.3225,15.79,6033.8619,3608.663,3201.9931
9/28/2012,2086.1686,15.28,6140.2513,3706.101,3245.0596
10/3/2012,,16.31,,,
10/4/2012,,16.26,,,
10/5/2012,,16.04,,,
10/8/2012,2074.4193,16.47,6105.9731,3646.383,3215.2254
10/9/2012,2115.2295,16.52,6228.7153,3732.959,3286.1749
10/10/2012,2119.9423,16.4,6230.6786,3764.099,3282.5747
10/11/2012,2102.8679,16.46,6182.032,3738.281,3260.5778
10/12/2012,2104.9322,16.46,6193.3185,3757.766,3276.3194
10/15/2012,2098.7033,16.31,6171.8883,3729.65,3273.1014
10/16/2012,2098.8081,15.77,6178.222,3734.352,3276.0203
10/17/2012,2105.6181,15.55,6187.477,3727.062,3276.1351
10/18/2012,2131.6878,15.57,6265.5691,3870.398,3323.8872
10/19/2012,2128.302,14.92,6246.9438,3842.062,3318.3083
10/22/2012,2132.7576,15.92,6261.7863,3869.178,3341.9841
10/23/2012,2114.4467,,6197.6559,3839.14,3298.5074
10/24/2012,2115.9899,16.88,6208.8155,3822.865,3286.376
10/25/2012,2101.5795,16.12,6183.7475,3784.789,3259.8718
10/26/2012,2066.2092,16.45,6080.8036,3706.562,3209.7299
10/29/2012,2058.943,16.67,6061.6957,3709,3182.9836
10/30/2012,2062.3466,16.72,6062.6717,3756.981,3194.2438
10/31/2012,2068.8799,15.97,6095.8934,3788.309,3209.5762
11/1/2012,2104.4276,15.87,6197.76,3913.881,3278.5118
11/2/2012,2117.0461,15.8,6231.5419,3964.735,3306.7991
11/5/2012,2114.0268,16.24,6219.4981,3948.548,3300.9031
11/6/2012,2105.9989,16.7,6190.7777,3908.255,3296.5015
11/7/2012,2105.7303,16.18,6181.9039,3862.736,3276.1198
11/8/2012,2071.5092,17.59,6083.0792,3806.15,3222.7121
11/9/2012,2069.0668,17.24,6075.0282,3812.857,3218.9494
11/12/2012,2079.2735,17.28,6114.0752,3895.145,3249.0124
11/13/2012,2047.8887,17.26,6022.0944,3803.884,3187.0762
11/14/2012,2055.4188,16.39,6044.4476,3776.927,3193.8003
11/15/2012,2030.2897,17.1,5968.6567,3729.742,3158.8476
11/16/2012,2014.7248,16.64,5929.2704,3722.878,3139.7699
11/19/2012,2016.9821,16.39,5933.2177,3710.9,3144.0046
11/20/2012,2008.9234,16.35,5908.4647,3729.522,3122.4945
11/21/2012,2030.3189,15.91,5981.2667,3803.952,3178.561
11/22/2012,2015.6114,15.86,5948.7137,3794.923,3167.8972
11/23/2012,2027.3844,15.44,5990.3225,3824.166,3190.8192
11/26/2012,2017.4643,15.48,5962.0072,3807.003,3175.2461
11/27/2012,1991.1651,15.62,5897.4796,3772.275,3158.16
11/28/2012,1973.5231,16.09,5840.9094,3683.345,3140.9485
11/29/2012,1963.4879,15.24,5818.6749,3693.623,3101.8622
11/30/2012,1980.1172,14.79,5891.5374,3828.595,3136.5745
12/3/2012,1959.767,15.6,5837.1093,3853.553,3117.7701
12/4/2012,1975.1434,15.53,5882.6109,3914.101,3159.5712
12/5/2012,2031.9069,16,6053.2164,4011.873,3290.0641
12/6/2012,2029.2373,15.62,6037.4242,4058.551,3303.6421
12/7/2012,2061.7859,15.85,6146.7245,4056.85,3373.3789
12/10/2012,2083.7697,15.67,6199.9981,4112.032,3417.2903
12/11/2012,2074.7037,15.27,6165.4123,4064.993,3393.095
12/12/2012,2082.7264,15.14,6188.213,4079.54,3414.7523
12/13/2012,2061.4755,15.03,6137.3935,4092.075,3376.3346
12/14/2012,2150.6251,14.96,6417.728,4260.899,3602.183
12/17/2012,2160.3419,15.65,6428.9467,4200.29,3612.4463
12/18/2012,2162.4643,15.68,6433.6679,4078.955,3610.8678
12/19/2012,2162.2386,15.66,6426.0355,4101.509,3602.359
12/20/2012,2168.3527,15.68,6447.2094,4161.716,3619.3946
12/21/2012,2153.3099,16.82,6411.5537,4134.446,3587.3797
12/24/2012,2159.0529,15.91,6434.4281,4199.663,3625.9074
12/25/2012,2213.6109,,6601.0588,4388.331,3757.3138
12/26/2012,2219.1319,,6617.3818,4450.002,3758.3305
12/27/2012,2205.8972,16.81,6582.5052,4436.577,3724.4206
12/28/2012,2233.2518,17.19,6667.316,4496.558,3802.9123
12/31/2012,2269.1281,17.82,6772.8817,4585.977,3903.9715
1/2/2013,,16,,,
1/3/2013,,15.45,,,
1/4/2013,2276.9916,14.87,6778.005,4628.336,3934.9276
1/7/2013,2285.3637,14.89,6810.2363,4603.014,3964.0531
1/8/2013,2276.0702,14.49,6783.3383,4584.187,3900.2799
1/9/2013,2275.34,13.88,6767.8911,4600.567,3885.6019
1/10/2013,2283.6575,13.65,6789.8592,4628.273,3890.3433
1/11/2013,2242.9972,13.92,6668.8209,4507.987,3808.1921
1/14/2013,2311.7396,14.27,6897.2707,4637.239,3989.1207
1/15/2013,2325.6821,14.53,6938.7967,4642.62,3999.7388
1/16/2013,2309.4987,14.8,6892.7472,4587.368,3938.7538
1/17/2013,2284.9086,14.84,6840.2676,4573.161,3907.3764
1/18/2013,2317.0704,14.14,6959.6588,4699.642,3982.1411
1/21/2013,2328.2211,14.1,6982.6762,4782.17,4030.3336
1/22/2013,2315.139,13.46,6937.3724,4823.062,4063.0724
1/23/2013,2320.9114,13.17,6964.9119,4802.19,4089.9822
1/24/2013,2302.5982,13.1,6906.2181,4801.375,4088.3648
1/25/2013,2291.3043,12.28,6898.6494,4702.991,4041.4131
1/28/2013,2346.5053,12.59,7082.6592,4873.132,4233.858
1/29/2013,2358.977,12.81,7101.0998,4888.459,4305.9655
1/30/2013,2382.4747,13.31,7134.0538,5047.755,4346.3528
1/31/2013,2385.422,13.5,7158.2402,4815.128,4333.0291
2/1/2013,2419.02,12.7,7262.2446,4824.703,4504.2148
2/4/2013,2428.1542,13.3,7293.4836,4791.999,4505.5455
2/5/2013,2433.1297,14.63,7354.0984,4927.235,4484.6363
2/6/2013,2434.4773,14.33,7339.0595,4853.423,4518.1664
2/7/2013,2418.5299,14.22,7302.0403,4823.909,4434.6463
2/8/2013,2432.4017,14.25,7351.1852,4845.489,4403.9657
2/14/2013,,14.27,,,
2/15/2013,,14.14,,,
2/16/2013,,,,,4403.9657
2/17/2013,2432.4017,,7351.1852,,4403.9657
2/18/2013,2421.5581,14.41,7311.373,4752.562,4323.2616
2/19/2013,2382.9142,14.73,7201.6446,4552.388,4255.4849
2/20/2013,2397.1779,14.15,7249.3366,4626.107,4241.6191
2/21/2013,2325.951,15.58,7011.0672,4584.698,4071.0594
2/22/2013,2314.1638,15.83,6970.6598,4594.295,4029.27
2/25/2013,2325.8191,16.05,7007.2527,4518.063,4048.0496
2/26/2013,2293.3405,18.11,6899.9829,4451.431,4011.1447
2/27/2013,2313.2202,17.15,6945.8518,4607.452,4094.005
2/28/2013,2365.5929,15.19,7122.145,4790.991,4269.4658
3/1/2013,2359.5061,15.08,7118.3591,4798.914,4247.7706
3/4/2013,2273.4042,16.87,6874.2762,4396.628,3972.5737
3/5/2013,2326.3058,16.15,7047.0466,4416.083,4174.1716
3/6/2013,2347.179,15.5,7125.4355,4443.844,4203.4796
3/7/2013,2324.2934,15.28,7027.8858,4457.835,4122.1065
3/8/2013,2318.6112,14.61,7008.7869,4413.943,4106.0695
3/11/2013,2310.5925,14.68,6983.6191,4466.474,4062.9903
3/12/2013,2286.6047,15.06,6888.1627,4474.95,4007.55
3/13/2013,2263.9681,15.69,6805.0556,4362.854,3957.9463
3/14/2013,2270.2774,14.96,6830.5921,4351.274,3966.9139
3/15/2013,2278.4006,15.28,6877.8298,4269.477,3969.8461
3/18/2013,2240.0158,18.01,6778.3682,4286.72,3918.3715
3/19/2013,2257.4337,16.98,6828.9428,4395.877,3980.6972
3/20/2013,2317.3744,16.54,7013.251,4519.415,4169.285
3/21/2013,2324.2422,16.18,7041.8374,4482.16,4157.0405
3/22/2013,2328.2779,15.56,7046.3195,4533.793,4160.9373
3/25/2013,2326.7148,15.84,7027.7404,4586.86,4146.6184
3/26/2013,2297.6694,15.75,6949.0492,4554.525,4048.1851
3/27/2013,2301.2594,15.15,6975.6282,4608.188,4076.4082
3/28/2013,2236.3019,14.69,6785.8713,4484.718,3859.1122
3/29/2013,2236.6211,,6785.7704,4442.395,3861.9261
4/1/2013,2234.3952,,6773.1293,4519.301,3861.9421
4/2/2013,2227.7399,15.04,6744.5316,4570.534,3874.2772
4/3/2013,2225.295,14.51,6738.0375,4517.267,3880.0217
4/5/2013,,16.96,,,
4/8/2013,2211.5924,16.9,6710.424,4457.209,3835.3669
4/9/2013,2225.7745,16.75,6741.2606,4489.581,3876.5073
4/10/2013,2226.126,16.14,6727.4964,4498.126,3857.1667
4/11/2013,2219.5528,16.31,6708.7762,4487.838,3852.8647
4/12/2013,2206.7795,16.56,6666.4112,4452.741,3822.5828
4/15/2013,2181.9415,17.83,6595.8789,4503.728,3819.9504
4/16/2013,2194.8455,17.65,6639.2402,4702.785,3876.3389
4/17/2013,2193.7956,17.74,6639.0619,4697.183,3841.5474
4/18/2013,2197.6021,17.68,6654.783,4708.78,3868.3178
4/19/2013,2244.6429,17.17,6811.8488,4794.587,4012.8925
4/22/2013,2242.1693,17.04,6817.4509,4705.112,3998.6879
4/23/2013,2184.5377,17.18,6621.4242,4526.358,3844.5087
4/24/2013,2218.318,16.61,6737.7466,4575.165,3927.279
4/25/2013,2199.3068,16.44,6687.9132,4458.097,3878.928
4/26/2013,2177.9119,16.56,6636.602,4451.161,3861.2745
4/29/2013,,16.07,,,
4/30/2013,,15.42,,,
5/2/2013,2174.1226,15.73,6636.6687,4515.131,3890.4483
5/3/2013,2205.4973,15.26,6745.5034,4591.004,3974.1942
5/6/2013,2231.1655,15.28,6821.2693,4606.875,4010.1313
5/7/2013,2235.5746,14.92,6829.227,4686.795,3997.1372
5/8/2013,2246.3001,15.1,6863.7488,4715.748,4004.5528
5/9/2013,2232.9707,14.66,6829.4573,4649.792,3971.049
5/10/2013,2246.831,14.7,6863.6896,4708.266,3995.7154
5/13/2013,2241.9198,15.58,6845.3573,4651.505,3965.9204
5/14/2013,2217.0101,15.38,6766.3932,4549.882,3911.7394
5/15/2013,2224.7973,15.09,6802.3711,4543.222,3922.1937
5/16/2013,2251.8055,15.69,6889.2065,4712.891,4020.644
5/17/2013,2282.8698,,6989.3483,4864.474,4072.5519
5/20/2013,2299.9864,16.84,7024.6507,4827.79,4110.2024
5/21/2013,2305.1136,16.68,7040.8102,4875.533,4095.8715
5/22/2013,2302.4031,16.32,7027.6329,4910.972,4117.1257
5/23/2013,2275.6665,18.38,6942.9903,4874.874,4041.3903
5/24/2013,2288.5325,17.5,6969.3679,4889.629,4056.2951
5/27/2013,2293.077,16.8,6992.0139,4881.185,4059.8242
5/28/2013,2321.3181,16.52,7089.5489,5056.51,4177.5305
5/29/2013,2324.0173,17.1,7090.3021,5088.686,4154.9193
5/30/2013,2317.7489,16.98,7071.0407,5068.374,4146.6913
5/31/2013,2300.5948,16.59,7006.678,4966.927,4104.8874
6/3/2013,2299.2523,17.25,7012.3758,4975.899,4094.0589
6/4/2013,2272.4164,16.73,6916.8256,4919.204,4051.8249
6/5/2013,2270.9305,17.74,6904.5389,4915.671,4025.3971
6/6/2013,2242.1095,18.33,6822.1194,4767.004,3956.7387
6/7/2013,2210.8978,19.38,6712.5721,4663.92,3896.1788
6/10/2013,,18.75,,,
6/11/2013,,19.04,,,
6/13/2013,2148.3551,21.46,6512.9532,4471.522,3752.0646
6/14/2013,2162.0412,20.47,6548.2689,4509.131,3767.158
6/17/2013,2156.2145,19.89,6527.138,4428.765,3738.8306
6/18/2013,2159.2911,19.85,6543.6983,4498.554,3771.5643
6/19/2013,2143.454,21.09,6486.0501,4456.783,3717.844
6/20/2013,2084.0214,22.72,6297.4559,4327.554,3589.1242
6/21/2013,2073.0951,23.12,6268.6749,4321.501,3594.1458
6/24/2013,1963.2351,27.33,5934.6725,3981.782,3321.5427
6/25/2013,1959.5081,27.8,5941.6866,3888.78,3308.9321
6/26/2013,1951.4954,23.87,5929.8102,3955.599,3285.6078
6/27/2013,1950.0125,23.68,5940.7036,4006.155,3295.9271
6/28/2013,1979.2061,20.17,6025.2094,4225.201,3420.468
7/1/2013,1995.242,,6057.6227,4235.925,3410.0812
7/2/2013,2006.5598,21.37,6083.2046,4204.46,3392.2401
7/3/2013,1994.2677,24.57,6032.1285,4101.72,3335.9843
7/4/2013,2006.0978,23.13,6076.5078,4246.251,3368.5691
7/5/2013,2007.1992,22.9,6076.0813,4401.52,3400.1695
7/8/2013,1958.2727,24.55,5887.5426,4338.18,3336.65
7/9/2013,1965.4541,23.16,5905.8525,4207.614,3326.3909
7/10/2013,2008.1258,22.26,6047.0392,4442.855,3428.1555
7/11/2013,2072.9908,20.91,6273.9366,4661.009,3660.0875
7/12/2013,2039.4861,21.2,6177.471,4522.743,3542.1223
7/15/2013,2059.3903,20.6,6256.8459,4547.391,3594.5453
7/16/2013,2065.7197,20.36,6276.2825,4536.161,3598.8421
7/17/2013,2044.9221,19.86,6207.0476,4523.463,3544.8777
7/18/2013,2023.3959,19.16,6137.992,4420.445,3462.417
7/19/2013,1992.6476,19.23,6031.485,4192.53,3369.2178
7/22/2013,2004.7622,19.05,6073.8442,4165.337,3365.0005
7/23/2013,2043.8762,18.54,6209.0708,4321.616,3461.2696
7/24/2013,2033.3291,17.51,6173.7856,4233.5,3401.0337
7/25/2013,2021.1739,17.31,6151.2083,4207.018,3392.3703
7/26/2013,2010.8502,16.95,6123.5693,4166.702,3369.0189
7/29/2013,1976.3057,18.29,6014.2949,4034.368,3279.2222
7/30/2013,1990.064,17.77,6045.6351,4103.97,3329.6376
7/31/2013,1993.7985,18.13,6053.7213,4217.172,3344.4643
8/1/2013,2029.067,17.24,6170.5557,4325.048,3424.9236
8/2/2013,2029.4182,16.11,6176.5897,4436.203,3423.3775
8/5/2013,2050.4805,15.67,6253.6333,4467.26,3459.3355
8/6/2013,2060.5003,16.16,6291.6392,4428.971,3450.9137
8/7/2013,2046.7777,17.26,6240.5066,4462.393,3440.9698
8/8/2013,2044.8952,16.39,6236.8605,4399.873,3419.1409
8/9/2013,2052.2349,15.6,6256.2664,4389.267,3424.8728
8/12/2013,2101.2828,16.35,6411.0773,4543.801,3553.7617
8/13/2013,2106.1561,16.16,6413.0941,4561.529,3581.3044
8/14/2013,2100.1372,,6397.4949,4542.07,3563.7923
8/15/2013,2081.8799,16.4,6338.1381,4459.182,3518.9438
8/16/2013,2068.4519,16.86,6293.1883,4440.099,3530.9963
8/19/2013,2085.6021,17.47,6360.7543,4444.621,3551.2715
8/20/2013,2072.5945,19.12,6318.3711,4347.359,3521.2649
8/21/2013,2072.9606,19.31,6322.4795,4289.227,3502.8597
8/22/2013,2067.1235,18.82,6307.4025,4265.024,3492.2423
8/23/2013,2057.4579,18.48,6286.0475,4271.146,3451.2668
8/26/2013,2096.474,18.52,6408.3902,4355.652,3542.2309
8/27/2013,2103.5665,19.41,6452.9692,4345.355,3540.9946
8/28/2013,2101.3008,20.73,6452.1804,4282.397,3505.7964
8/29/2013,2097.2269,19.76,6435.7542,4296.583,3510.9597
8/30/2013,2098.3817,19.06,6460.9593,4301.119,3532.2221
9/2/2013,2098.4475,18.28,6468.1353,4209.997,3529.7061
9/3/2013,2123.1124,18.04,6551.8451,4360.623,3594.9652
9/4/2013,2127.6177,18.91,6558.7956,4339.374,3582.6534
9/5/2013,2122.4303,18.06,6521.5445,4339.181,3577.267
9/6/2013,2139.9931,17.71,6590.7836,4311.6,3611.7209
9/9/2013,2212.5156,17.56,6786.3658,4462.928,3854.8556
9/10/2013,2237.9839,16.8,6908.9077,4526.768,3907.8868
9/11/2013,2241.2677,16.99,6934.0648,4581.317,3900.5949
9/12/2013,2255.6045,16.7,6996.5831,4566.475,4003.8711
9/13/2013,2236.2174,16.71,6958.1284,4544.339,3934.5717
9/16/2013,2231.4013,16.8,6923.2474,4458.447,3903.0996
9/17/2013,2185.5598,17.27,6756.4281,4289.779,3806.2064
9/18/2013,2191.8507,17.41,6793.7707,4313.214,3814.8511
9/19/2013,,16.23,,,
9/23/2013,2221.0442,16.66,6919.2305,4359.554,3840.0263
9/24/2013,2207.5311,16.46,6911.8577,4285.848,3733.0172
9/25/2013,2198.5152,16.17,6900.1937,4225.234,3705.6271
9/26/2013,2155.8088,15.58,6757.3988,4125.263,3625.6563
9/27/2013,2160.027,15.1,6755.8334,4109.586,3653.1723
9/30/2013,2174.6648,16.95,6825.0512,4126.521,3652.2437
10/2/2013,,16.76,,,
10/3/2013,,16.5,,,
10/4/2013,,17.12,,,
10/7/2013,,18.3,,,
10/8/2013,2198.1989,17.59,6913.7797,4306.467,3698.3978
10/9/2013,2211.7692,18.45,6942.0246,4254.169,3716.927
10/10/2013,2190.9286,18.18,6898.0436,4276.986,3644.4723
10/11/2013,2228.1463,16.48,7050.7506,4305.262,3719.6725
10/14/2013,2237.7734,,7105.4953,4228.381,3678.4031
10/15/2013,2233.4124,16.82,7105.5443,4239.386,3653.4304
10/16/2013,2193.074,17.7,6948.8421,4133.542,3593.9412
10/17/2013,2188.5421,16.93,6912.881,4123.561,3580.5264
10/18/2013,2193.7804,15.23,6928.5531,4145.633,3605.4587
10/21/2013,2229.2374,14.93,7075.1197,4182.321,3647.1634
10/22/2013,2210.6518,14.99,7019.175,4117.485,3595.2567
10/23/2013,2183.1072,16.06,6911.1362,4087.34,3604.3882
10/24/2013,2164.3223,16.22,6868.4876,4056.266,3569.0578
10/25/2013,2132.9552,15.8,6744.3766,4022.035,3573.5833
10/28/2013,2133.869,15.92,6778.5168,3970.711,3565.6936
10/29/2013,2128.8639,15.32,6750.587,3958.25,3644.8051
10/30/2013,2160.4633,15.09,6856.6211,4031.55,3678.1267
10/31/2013,2141.6138,14.81,6762.1257,4081.729,3629.5608
11/1/2013,2149.5623,14.31,6789.9948,4152.684,3677.5445
11/4/2013,2149.6344,14.49,6798.6534,4108.99,3644.8552
11/5/2013,2157.2399,14.86,6829.3894,4102.353,3625.2322
11/6/2013,2139.6074,14.99,6751.41,4029.114,3566.4334
11/7/2013,2129.4,15.04,6712.4867,4014.513,3566.58
11/8/2013,2106.1269,15.2,6636.1498,3969.445,3512.9624
11/11/2013,2109.4711,15.77,6649.0763,3889.953,3508.0004
11/12/2013,2126.7723,16.14,6709.7587,3928.266,3557.4193
11/13/2013,2087.9413,16.39,6581.9609,3896.973,3456.19
11/14/2013,2100.5064,15.65,6651.8294,3867.384,3445.2072
11/15/2013,2135.8273,15.88,6779.1064,3965.753,3532.7684
11/18/2013,2197.2189,17.59,6971.6764,4086.915,3715.2072
11/19/2013,2193.125,16.71,6941.7993,4061.895,3673.7801
11/20/2013,2206.6129,17.02,6990.4407,4066.596,3685.004
11/21/2013,2205.7658,17.1,6969.2694,3961.242,3648.0996
11/22/2013,2196.3777,16.96,6913.3436,3915.383,3633.4161
11/25/2013,2186.1152,16.62,6884.4806,3894.1673,3609.3673
11/26/2013,2183.0733,15.99,6878.8826,3888.9056,3608.637
11/27/2013,2201.0701,15.83,6944.6759,3896.4694,3651.3848
11/28/2013,2219.3721,15.83,7017.1866,3961.5524,3668.5987
11/29/2013,2220.5037,15.29,7014.8236,3959.1694,3665.1056
12/2/2013,2207.3709,15.74,6943.9119,3881.9748,3739.8575
12/3/2013,2222.6704,15.55,7039.3341,3930.7645,3731.5203
12/4/2013,2251.7624,15.99,7157.118,3991.9185,3761.8582
12/5/2013,2247.0627,16.13,7143.2365,3990.4588,3753.464
12/6/2013,2237.108,16.37,7098.5301,3951.2084,3711.4374
12/9/2013,2238.2002,16.22,7101.3689,3942.4834,3696.5373
12/10/2013,2237.4922,15.16,7098.3373,3981.8151,3710.7328
12/11/2013,2204.1663,15.68,6978.1923,3943.4983,3632.2622
12/12/2013,2202.7962,15.67,6974.5796,3929.7827,3614.2817
12/13/2013,2196.0748,15.94,6958.4888,3934.163,3611.7346
12/16/2013,2160.8611,16.35,6849.8771,3887.8068,3573.3749
12/17/2013,2151.079,15.92,6821.1571,3833.716,3560.9871
12/18/2013,2148.2854,16.13,6821.6664,3817.8786,3568.3414
12/19/2013,2127.7923,15.59,6754.0947,3746.6599,3523.7828
12/20/2013,2084.7944,15.33,6600.6197,3653.239,3415.3919
12/23/2013,2089.7069,14.65,6633.8561,3617.8303,3422.4841
12/24/2013,2092.905,14.54,6638.3933,3631.3852,3419.9735
12/25/2013,2106.3537,,6666.251,3662.3467,3443.6834
12/26/2013,2073.0994,,6559.1151,3595.3141,3393.1732
12/27/2013,2101.2514,14.84,6651.7789,3670.8306,3460.485
12/30/2013,2097.5288,14.81,6637.4789,3646.4021,3453.5957
12/31/2013,2115.9775,13.54,6706.6672,3736.1759,3523.8538
1/2/2014,2109.3871,13.8,6683.7174,3697.0623,3490.952
1/3/2014,2083.1355,15.53,6597.0826,3633.1805,3420.7886
1/6/2014,2045.7085,15.48,6432.874,3466.3689,3379.8042
1/7/2014,2047.3174,15.39,6426.5948,3436.7895,3362.5004
1/8/2014,2044.3399,15.06,6402.4453,3412.0021,3379.9833
1/9/2014,2027.6222,15.34,6345.5956,3425.7792,3360.959
1/10/2014,2013.2977,15.4,6312.8789,3409.289,3347.9375
1/13/2014,2009.5639,15.32,6303.6356,3342.0892,3335.4138
1/14/2014,2026.8424,15.06,6355.8383,3366.7273,3348.9353
1/15/2014,2023.348,14.79,6344.1978,3344.8007,3319.2808
1/16/2014,2023.7013,14.45,6349.8472,3354.8677,3329.8771
1/17/2014,2004.9486,13.87,6269.8707,3306.3274,3298.0455
1/20/2014,1991.2528,14.48,6237.5184,3318.8171,3279.4252
1/21/2014,2008.3134,14.3,6294.0527,3354.2574,3314.6594
1/22/2014,2051.749,13.95,6438.6487,3550.3073,3396.3699
1/23/2014,2042.1803,14.4,6407.7889,3509.3421,3353.0162
1/24/2014,2054.3921,15.16,6451.9919,3617.3415,3367.4799
1/27/2014,2033.3001,17.55,6374.737,3561.6566,3308.4785
1/28/2014,2038.5133,17.84,6382.2046,3560.2867,3337.393
1/29/2014,2049.9136,17.16,6405.6619,3534.3084,3361.4425
1/30/2014,2033.0831,18.3,6340.1264,3476.1078,3321.4996
2/4/2014,,22.11,,,
2/5/2014,,22.03,,,
2/6/2014,,20.93,,,
2/7/2014,2044.497,19.73,6362.5952,3493.2102,3311.0766
2/10/2014,2086.0667,19.51,6506.3816,3562.6142,3367.382
2/11/2014,2103.6714,18.39,6562.1644,3586.1537,3421.4635
2/12/2014,2109.9553,17.45,6566.6366,3582.3769,3419.6854
2/13/2014,2098.4009,17.63,6515.1956,3525.0475,3429.7755
2/14/2014,2115.8482,16.68,6576.0413,3522.0541,3424.7682
2/17/2014,2135.4146,16.68,6619.9653,3521.2132,3424.8223
2/18/2014,2119.0655,16.8,6555.6637,3484.894,3352.8138
2/19/2014,2142.554,16.62,6640.2563,3532.6645,3419.529
2/20/2014,2138.7822,17.58,6615.6816,3503.8123,3365.2274
2/21/2014,2113.693,16.95,6548.126,3445.1807,3330.521
2/24/2014,2076.6856,17.88,6411.6655,3200.2425,3238.4203
2/25/2014,2034.219,18.3,6277.1117,3167.5507,3181.9624
2/26/2014,2041.2543,17.86,6313.9462,3192.1586,3185.6201
2/27/2014,2047.3542,17.01,6305.6967,3149.7751,3206.8808
2/28/2014,2056.3015,16.76,6341.999,3207.8939,3236.2519
3/3/2014,2075.2347,18.43,6391.6283,3208.6485,3210.2515
3/4/2014,2071.473,18.11,6354.1265,3279.8244,3205.0554
3/5/2014,2053.0839,18,6310.3103,3231.4343,3186.2011
3/6/2014,2059.5778,17.18,6321.2981,3407.7052,3232.6517
3/7/2014,2057.9079,16.93,6308.0422,3373.096,3210.602
3/10/2014,1999.0646,18.42,6120.9743,3281.9145,3111.524
3/11/2014,2001.1569,17.55,6144.5191,3396.2934,3128.5033
3/12/2014,1997.6918,18.15,6165.847,3448.36,3151.7058
3/13/2014,2019.1109,18.19,6231.1226,3470.8102,3189.8188
3/14/2014,2004.3387,18.71,6186.49,3415.5475,3163.0646
3/17/2014,2023.6725,19.46,6238.7347,3495.4718,3178.5479
3/18/2014,2025.1959,18.25,6231.5673,3447.0702,3153.5778
3/19/2014,2021.7337,17.55,6207.3376,3445.9296,3135.956
3/20/2014,1993.4787,18.12,6111.8532,3439.5818,3117.8242
3/21/2014,2047.6187,17.45,6291.2459,3641.0847,3269.8273
3/24/2014,2066.2793,17.22,6368.4233,3736.2008,3308.3585
3/25/2014,2067.3108,16.9,6365.594,3736.0726,3284.3054
3/26/2014,2063.6704,16.18,6338.7613,3704.084,3274.9408
3/27/2014,2046.5881,16.48,6285.9082,3732.9306,3287.1525
3/28/2014,2041.7118,16.43,6285.6319,3742.7822,3300.07
3/31/2014,2033.3059,16.37,6281.1672,3748.3381,3288.1049
4/1/2014,2047.4604,15.8,6325.7554,3771.7834,3299.0671
4/2/2014,2058.9876,15.27,6383.5773,3923.0642,3348.9913
4/3/2014,2043.702,14.75,6315.7901,3843.8662,3315.3013
4/4/2014,2058.8307,14.46,6360.6474,3859.4873,3345.2614
4/7/2014,,15.14,,,
4/8/2014,2098.2841,14.49,6490.8404,3885.0541,3446.6722
4/9/2014,2105.237,14.41,6495.8908,3869.8122,3427.6626
4/10/2014,2134.2999,15.89,6594.347,3833.7666,3508.0266
4/11/2014,2130.542,16.23,6585.0951,3806.123,3492.3949
4/14/2014,2131.5388,15.8,6572.3966,3827.2263,3471.8433
4/15/2014,2101.6009,16.22,6468.4213,3745.6775,3392.215
4/16/2014,2105.1215,15.63,6470.1468,3787.3636,3409.1887
4/17/2014,2098.8845,14.78,6436.2019,3767.2736,3393.6655
4/18/2014,2097.7475,,6424.3807,3758.2563,3393.6202
4/21/2014,2065.8261,,6322.2958,3688.9764,3333.6508
4/22/2014,2072.8309,14.99,6334.6024,3749.0448,3382.4962
4/23/2014,2067.3818,14.89,6328.1501,3767.7208,3373.2566
4/24/2014,2057.0334,14.14,6307.2288,3868.1802,3387.2197
4/25/2014,2036.5187,14.75,6237.4624,3915.039,3382.6974
4/28/2014,2003.4873,15.15,6143.5089,3888.3571,3351.8654
4/29/2014,2020.3408,14.49,6193.5056,3819.1386,3378.1053
4/30/2014,2026.3576,14.85,6208.9454,3761.1316,3362.878
